stress_level,method,metric,mean,ci95,n
0.0,robust_clearance_mpc,action_critical_rmse,0.07579617477411144,0.00012033080677916471,10
0.0,robust_clearance_mpc,calibration_error,0.14788659299712387,0.0002122280852063672,10
0.0,robust_clearance_mpc,collision_boundary_f1,0.7689888047551964,0.0006647908245231241,10
0.0,robust_clearance_mpc,collision_rate,0.08402777777777778,0.004649079514185374,10
0.0,robust_clearance_mpc,manipulation_failure_rate,0.024583333333333336,0.002955697689889681,10
0.0,robust_clearance_mpc,mechanism_utility,0.5553654815380044,0.00019884929373706532,10
0.0,robust_clearance_mpc,occluded_region_rmse,0.09564738666840751,0.00012409400736629393,10
0.0,robust_clearance_mpc,planning_regret,0.3265703075451001,0.0027528009285123236,10
0.0,robust_clearance_mpc,probe_cost,0.001085143406649279,0.00019090956583132424,10
0.0,robust_clearance_mpc,probe_damage,0.0011111111111111111,0.0006790415257478634,10
0.0,robust_clearance_mpc,probe_informativeness,0.011491666686510926,0.00036754845903672187,10
0.0,robust_clearance_mpc,robust_utility,0.47890988816084457,0.01116112668063243,10
0.0,robust_clearance_mpc,task_success,0.79125,0.004836575115485816,10
0.0,robust_clearance_mpc,useful_probe_precision,0.010087375636775682,0.0004439388256452199,10
0.0,uncertainty_guided_probe,action_critical_rmse,0.05086552430010306,0.0005548700897831972,10
0.0,uncertainty_guided_probe,calibration_error,0.1314377056932172,0.00045810956009860877,10
0.0,uncertainty_guided_probe,collision_boundary_f1,0.7837898340394434,0.0013623099798782514,10
0.0,uncertainty_guided_probe,collision_rate,0.22222222222222224,0.01030616699793383,10
0.0,uncertainty_guided_probe,manipulation_failure_rate,0.012361111111111111,0.0022392932269755562,10
0.0,uncertainty_guided_probe,mechanism_utility,0.5840901185682997,0.0016888062119557298,10
0.0,uncertainty_guided_probe,occluded_region_rmse,0.06154367082392914,0.0005781315814777551,10
0.0,uncertainty_guided_probe,planning_regret,0.5085299203921958,0.008450202568619827,10
0.0,uncertainty_guided_probe,probe_cost,0.06207495168720177,0.0018586468661483076,10
0.0,uncertainty_guided_probe,probe_damage,0.10916666666666668,0.004181957129395132,10
0.0,uncertainty_guided_probe,probe_informativeness,0.14891435607007203,0.003998497357474873,10
0.0,uncertainty_guided_probe,robust_utility,-0.19968814339540922,0.029522261277808836,10
0.0,uncertainty_guided_probe,task_success,0.5011111111111111,0.012145708314160798,10
0.0,uncertainty_guided_probe,useful_probe_precision,0.12374544002738123,0.003521351848540174,10
0.0,visuotactile_probe,action_critical_rmse,0.05651800487683648,0.0005298455556253836,10
0.0,visuotactile_probe,calibration_error,0.15181964459184655,0.0003326385193539717,10
0.0,visuotactile_probe,collision_boundary_f1,0.7697906297920245,0.0013810794213962186,10
0.0,visuotactile_probe,collision_rate,0.21708333333333335,0.01147825537113038,10
0.0,visuotactile_probe,manipulation_failure_rate,0.017222222222222222,0.0031746293649713296,10
