method,metric,mean,ci95,n
active_view_selection,task_success,0.7669270833333333,0.014915077975739061,10
active_view_selection,useful_probe_precision,0.02322905980231274,0.0003665087980469091,10
diffusion_depth_policy,action_critical_rmse,0.07615613165323341,0.00011150628347118371,10
diffusion_depth_policy,calibration_error,0.19284025694184362,0.00031525792405071214,10
diffusion_depth_policy,collision_boundary_f1,0.7069297340898201,0.0008153985721035026,10
diffusion_depth_policy,collision_rate,0.26249999999999996,0.014572472807817068,10
diffusion_depth_policy,manipulation_failure_rate,0.04296875,0.006467516059921266,10
diffusion_depth_policy,mechanism_utility,0.531720665031642,0.0003847398995730092,10
diffusion_depth_policy,occluded_region_rmse,0.09233806497843403,7.739554246862083e-05,10
diffusion_depth_policy,planning_regret,0.5601149441252303,0.012474667533244114,10
diffusion_depth_policy,probe_cost,0.010530081419875515,0.0005954526828497079,10
diffusion_depth_policy,probe_damage,0.0015624999999999999,0.0011285737133848236,10
diffusion_depth_policy,probe_informativeness,0.01178500073094125,0.0005449236644663614,10
diffusion_depth_policy,robust_utility,-0.2629706129638622,0.04099554600802046,10
diffusion_depth_policy,task_success,0.4122395833333333,0.02141385656057937,10
diffusion_depth_policy,useful_probe_precision,0.009757536905157438,0.00028563880149552214,10
ensemble_depth_completion,action_critical_rmse,0.08214448525506099,0.00015135733621415295,10
ensemble_depth_completion,calibration_error,0.1531370328714467,0.0004068133786430838,10
ensemble_depth_completion,collision_boundary_f1,0.7032831573224876,0.0004654996976791134,10
ensemble_depth_completion,collision_rate,0.2619791666666667,0.015221488792651483,10
ensemble_depth_completion,manipulation_failure_rate,0.071875,0.00784116961761587,10
ensemble_depth_completion,mechanism_utility,0.5333118269001099,0.00039843722881751796,10
ensemble_depth_completion,occluded_region_rmse,0.0984094564812483,0.00018563490236183248,10
ensemble_depth_completion,planning_regret,0.6199113674581205,0.01118375101110524,10
ensemble_depth_completion,probe_cost,0.0017400137298389877,0.0005669271303434833,10
ensemble_depth_completion,probe_damage,0.0036458333333333334,0.0017350830289308782,10
ensemble_depth_completion,probe_informativeness,0.011361682513869759,0.0005828382554362602,10
ensemble_depth_completion,robust_utility,-0.41007396137470675,0.03968367990945174,10
ensemble_depth_completion,task_success,0.3140625,0.01698323627666448,10
ensemble_depth_completion,useful_probe_precision,0.009926213008044475,0.0004995180126853552,10
foundation_depth_prior,action_critical_rmse,0.08663773444086678,0.00020678455475347396,10
foundation_depth_prior,calibration_error,0.21020504600274434,0.0004480462232943219,10
foundation_depth_prior,collision_boundary_f1,0.6610220362240551,0.0006193774353984015,10
foundation_depth_prior,collision_rate,0.30026041666666664,0.02078272818004676,10
foundation_depth_prior,manipulation_failure_rate,0.10234375,0.010095703906363792,10
foundation_depth_prior,mechanism_utility,0.5142146444502608,0.00030263029031575437,10
foundation_depth_prior,occluded_region_rmse,0.10215731269501797,0.0001703417670880233,10
foundation_depth_prior,planning_regret,0.7255368006258437,0.00798575606965783,10
foundation_depth_prior,probe_cost,0.004258934305943226,0.00036073363414872725,10
foundation_depth_prior,probe_damage,0.0013020833333333333,0.0011413263635155176,10
foundation_depth_prior,probe_informativeness,0.011228029776258348,0.00038366532971051404,10
foundation_depth_prior,robust_utility,-0.7080111072576148,0.03223005756192411,10
foundation_depth_prior,task_success,0.1390625,0.013139305475542824,10
foundation_depth_prior,useful_probe_precision,0.010194186606418573,0.0005830806930524231,10
gaussian_splat_uncertainty,action_critical_rmse,0.08822152922349435,0.0001666796856801281,10
gaussian_splat_uncertainty,calibration_error,0.14023270723092696,0.00017117068732577147,10
gaussian_splat_uncertainty,collision_boundary_f1,0.7075511804834541,0.0006321146637297302,10
gaussian_splat_uncertainty,collision_rate,0.24713541666666666,0.009049405850022745,10
gaussian_splat_uncertainty,manipulation_failure_rate,0.10963541666666665,0.011500432447082477,10
gaussian_splat_uncertainty,mechanism_utility,0.5328065912329661,0.0004793968593007584,10
gaussian_splat_uncertainty,occluded_region_rmse,0.10888762824758672,0.00019880649864838476,10
gaussian_splat_uncertainty,planning_regret,0.6544247994227219,0.00843957603510483,10
gaussian_splat_uncertainty,probe_cost,0.0022374503206401683,0.0004288014234203811,10
gaussian_splat_uncertainty,probe_damage,0.00625,0.0023078761748134592,10
gaussian_splat_uncertainty,probe_informativeness,0.011700294701267164,0.0007613348592343937,10
gaussian_splat_uncertainty,robust_utility,-0.4890180859305976,0.02724578702247759,10
gaussian_splat_uncertainty,task_success,0.26015625,0.015620380875880129,10
gaussian_splat_uncertainty,useful_probe_precision,0.009548442839632892,0.00045576087559506313,10
learned_depth_completion,action_critical_rmse,0.09645874343033564,0.00017101023461618797,10
learned_depth_completion,calibration_error,0.2262108437068914,0.00040657785783259324,10
learned_depth_completion,collision_boundary_f1,0.627054882126056,0.0007753043429275569,10
learned_depth_completion,collision_rate,0.3252604166666667,0.015620380875880135,10
learned_depth_completion,manipulation_failure_rate,0.14557291666666666,0.004198674800579167,10
learned_depth_completion,mechanism_utility,0.4992999958029768,0.0004163893181280622,10
learned_depth_completion,occluded_region_rmse,0.11434946475439647,0.00020382685828766611,10
learned_depth_completion,planning_regret,0.8058163040848069,0.004231844738393125,10
learned_depth_completion,probe_cost,0.0014153077239003617,0.0006463174363898217,10
learned_depth_completion,probe_damage,0.0033854166666666663,0.0017098746716490403,10
learned_depth_completion,probe_informativeness,0.010727728799559659,0.0008048133550521303,10
learned_depth_completion,robust_utility,-0.9141100713009956,0.021916068246247637,10
learned_depth_completion,task_success,0.03307291666666667,0.00443994048044649,10
learned_depth_completion,useful_probe_precision,0.010249272620268184,0.0003794907781313224,10
next_best_view_planner,action_critical_rmse,0.039562962080218284,0.00015550427995076363,10
next_best_view_planner,calibration_error,0.13512882616479333,0.00035418193254632295,10
next_best_view_planner,collision_boundary_f1,0.8141927291853914,0.0003150200883557376,10
next_best_view_planner,collision_rate,0.16796875,0.012298346917452206,10
next_best_view_planner,manipulation_failure_rate,0.0,0.0,10
next_best_view_planner,mechanism_utility,0.586782119839719,0.00043800903054594506,10
next_best_view_planner,occluded_region_rmse,0.047831496288553293,0.00020250538739963203,10
next_best_view_planner,planning_regret,0.3415999900112696,0.009130625730589703,10
next_best_view_planner,probe_cost,0.01303255778920584,0.0003984372482291701,10
next_best_view_planner,probe_damage,0.0015624999999999999,0.0015593486739780289,10
next_best_view_planner,probe_informativeness,0.030627799903524672,0.0006313366570090797,10
next_best_view_planner,robust_utility,0.32563323839978137,0.031603107847355136,10
next_best_view_planner,task_success,0.7369791666666667,0.0133751243936756,10
next_best_view_planner,useful_probe_precision,0.022197614256729524,0.00046868324550081267,10
oracle_depth_completion,action_critical_rmse,0.019533690570459988,0.00018082417924156872,10
oracle_depth_completion,calibration_error,0.06906706948078138,0.000299850720060702,10
oracle_depth_completion,collision_boundary_f1,0.9032748955582637,0.0007573862988011214,10
oracle_depth_completion,collision_rate,0.0953125,0.010214003055144137,10
oracle_depth_completion,manipulation_failure_rate,0.0,0.0,10
oracle_depth_completion,mechanism_utility,0.647143690221524,0.001254381434800422,10
oracle_depth_completion,occluded_region_rmse,0.025635240681431255,0.00015939104753546942,10
oracle_depth_completion,planning_regret,0.1435253576648196,0.002816629448223583,10
oracle_depth_completion,probe_cost,0.017500547014007946,0.00040954141092981814,10
oracle_depth_completion,probe_damage,0.007812499999999998,0.0036490726350237273,10
oracle_depth_completion,probe_informativeness,0.08004554194650824,0.003316266288576284,10
oracle_depth_completion,robust_utility,0.7831401120491555,0.014572786597918672,10
oracle_depth_completion,task_success,0.9955729166666668,0.0017098746716490486,10
oracle_depth_completion,useful_probe_precision,0.09212627109483151,0.004288132840690308,10
raw_depth_policy,action_critical_rmse,0.1298000338478455,0.00017112040729568993,10
raw_depth_policy,calibration_error,0.2895071156267993,0.0003809000462871208,10
raw_depth_policy,collision_boundary_f1,0.5107568150202809,0.0008644937971307021,10
raw_depth_policy,collision_rate,0.43619791666666663,0.012156301572457165,10
raw_depth_policy,manipulation_failure_rate,0.34817708333333336,0.00998035360315362,10
raw_depth_policy,mechanism_utility,0.4475717937921243,0.00033465205705314005,10
raw_depth_policy,occluded_region_rmse,0.15568138721204844,0.00013034201089507914,10
raw_depth_policy,planning_regret,0.9059326611909148,0.0021010351969772195,10
raw_depth_policy,probe_cost,0.0016937124773325617,0.0004656488824382047,10
raw_depth_policy,probe_damage,0.003645833333333333,0.0018945864845741046,10
raw_depth_policy,probe_informativeness,0.01076117118094655,0.0003704071935691266,10
raw_depth_policy,robust_utility,-1.234428631513087,0.01666000371264043,10
raw_depth_policy,task_success,0.0,0.0,10
raw_depth_policy,useful_probe_precision,0.009935908873008976,0.0003079411071124785,10
risk_aware_action_critical_depth_probe_v5,action_critical_rmse,0.05641289661837021,0.0008130968119764349,10
risk_aware_action_critical_depth_probe_v5,calibration_error,0.12058889170331008,0.0007505567551918187,10
risk_aware_action_critical_depth_probe_v5,collision_boundary_f1,0.7809067991650693,0.0018609654988497387,10
risk_aware_action_critical_depth_probe_v5,collision_rate,0.20546875,0.012605213550799738,10
risk_aware_action_critical_depth_probe_v5,manipulation_failure_rate,0.01328125,0.0025746685818425563,10
risk_aware_action_critical_depth_probe_v5,mechanism_utility,0.625148666602781,0.00491448073825386,10
risk_aware_action_critical_depth_probe_v5,occluded_region_rmse,0.06878486485885178,0.0010604287709924595,10
risk_aware_action_critical_depth_probe_v5,planning_regret,0.43868995977018327,0.013602418542908208,10
risk_aware_action_critical_depth_probe_v5,probe_cost,0.03469468186425701,0.0020533168601784752,10
risk_aware_action_critical_depth_probe_v5,probe_damage,0.07682291666666666,0.010215419993911467,10
risk_aware_action_critical_depth_probe_v5,probe_informativeness,0.18837600716867225,0.010688529593526437,10
risk_aware_action_critical_depth_probe_v5,robust_utility,0.010341266667402047,0.04505561250672174,10
risk_aware_action_critical_depth_probe_v5,task_success,0.6088541666666667,0.020765310244922924,10
risk_aware_action_critical_depth_probe_v5,useful_probe_precision,0.23773901063560707,0.013765544521792274,10
robust_clearance_mpc,action_critical_rmse,0.08903330661881473,0.00026577051016733126,10
robust_clearance_mpc,calibration_error,0.15657477967518815,0.0004394747454668438,10
robust_clearance_mpc,collision_boundary_f1,0.7336066253795861,0.0007373674768344254,10
robust_clearance_mpc,collision_rate,0.109375,0.014496791830595813,10
robust_clearance_mpc,manipulation_failure_rate,0.06640625,0.006600424113349099,10
robust_clearance_mpc,mechanism_utility,0.5395298755000956,0.0003828268686535376,10
robust_clearance_mpc,occluded_region_rmse,0.11248951320413117,0.00017594289980785423,10
robust_clearance_mpc,planning_regret,0.4109094254462066,0.009133555319983696,10
robust_clearance_mpc,probe_cost,0.000994359828069457,0.00039232076617678585,10
robust_clearance_mpc,probe_damage,0.0013020833333333333,0.0008506944444444444,10
robust_clearance_mpc,probe_informativeness,0.010995921451255965,0.0007634233974355758,10
robust_clearance_mpc,robust_utility,0.24303538282201886,0.03283999350166254,10
robust_clearance_mpc,task_success,0.65703125,0.013025351530913016,10
robust_clearance_mpc,useful_probe_precision,0.010438015227742127,0.0006844268019387797,10
uncertainty_guided_probe,action_critical_rmse,0.05864763774464935,0.0008519569771507158,10
uncertainty_guided_probe,calibration_error,0.13627528959428659,0.0006598951478244198,10
uncertainty_guided_probe,collision_boundary_f1,0.7590313961675392,0.0018921586760444697,10
uncertainty_guided_probe,collision_rate,0.2380208333333333,0.016794699202316677,10
uncertainty_guided_probe,manipulation_failure_rate,0.03307291666666666,0.0022889846468979575,10
uncertainty_guided_probe,mechanism_utility,0.5689170291679437,0.001859464165386437,10
uncertainty_guided_probe,occluded_region_rmse,0.07109294276023745,0.000978400466079805,10
uncertainty_guided_probe,planning_regret,0.5812552515040514,0.007438952612309842,10
uncertainty_guided_probe,probe_cost,0.07469678251265632,0.003284643535455368,10
uncertainty_guided_probe,probe_damage,0.13932291666666666,0.008650353710075305,10
uncertainty_guided_probe,probe_informativeness,0.1577576749709703,0.006286145702259472,10
uncertainty_guided_probe,robust_utility,-0.4192994916206546,0.02380517508801928,10
uncertainty_guided_probe,task_success,0.3872395833333333,0.012549977731799876,10
uncertainty_guided_probe,useful_probe_precision,0.13483258371256632,0.0054106204484450525,10
visuotactile_probe,action_critical_rmse,0.0663542617598806,0.0006378154891440755,10
visuotactile_probe,calibration_error,0.1578162101265242,0.0005710535081413581,10
visuotactile_probe,collision_boundary_f1,0.7393876566262136,0.0012418286971726572,10
visuotactile_probe,collision_rate,0.2421875,0.009225231164924607,10
visuotactile_probe,manipulation_failure_rate,0.045052083333333326,0.005382953534432378,10
visuotactile_probe,mechanism_utility,0.5761846334372012,0.0028581828623022204,10
visuotactile_probe,occluded_region_rmse,0.08066462976802877,0.0008008724064683744,10
visuotactile_probe,planning_regret,0.5705437155747504,0.009924452108037909,10
visuotactile_probe,probe_cost,0.04567803429603967,0.0019966565123209824,10
visuotactile_probe,probe_damage,0.07213541666666666,0.009834263261309761,10
visuotactile_probe,probe_informativeness,0.13818025194862285,0.0057937517007916614,10
visuotactile_probe,robust_utility,-0.33942288168884027,0.03454799198773523,10
visuotactile_probe,task_success,0.3981770833333333,0.016608379342101444,10
visuotactile_probe,useful_probe_precision,0.1419171222978261,0.005977598275841707,10
