comparison,metric,mean,ci95,lower95,upper95,better_seeds,n
risk_aware_action_critical_depth_probe_v5_minus_ensemble_depth_completion,occluded_region_rmse,-0.02962459162239651,0.0010951191198460349,-0.030719710742242546,-0.028529472502550477,0,10
risk_aware_action_critical_depth_probe_v5_minus_ensemble_depth_completion,planning_regret,-0.1812214076879371,0.0145650238343122,-0.1957864315222493,-0.16665638385362488,0,10
risk_aware_action_critical_depth_probe_v5_minus_ensemble_depth_completion,probe_cost,0.03295466813441802,0.0021688697518019045,0.030785798382616112,0.03512353788621992,10,10
risk_aware_action_critical_depth_probe_v5_minus_ensemble_depth_completion,probe_damage,0.07317708333333334,0.011142473641272417,0.06203460969206092,0.08431955697460575,10,10
risk_aware_action_critical_depth_probe_v5_minus_ensemble_depth_completion,probe_informativeness,0.17701432465480252,0.010256888689812187,0.16675743596499032,0.18727121334461472,10,10
risk_aware_action_critical_depth_probe_v5_minus_ensemble_depth_completion,robust_utility,0.4204152280421088,0.05444962135094862,0.3659656066911602,0.4748648493930574,10,10
risk_aware_action_critical_depth_probe_v5_minus_ensemble_depth_completion,task_success,0.2947916666666666,0.020987168147509845,0.2738044985191568,0.31577883481417646,10,10
risk_aware_action_critical_depth_probe_v5_minus_ensemble_depth_completion,useful_probe_precision,0.22781279762756262,0.013817597515833764,0.21399520011172887,0.24163039514339638,10,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,action_critical_rmse,-0.030224837822496575,0.0007906866132463305,-0.031015524435742906,-0.029434151209250244,0,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,calibration_error,-0.08961615429943426,0.0008794221664987866,-0.09049557646593305,-0.08873673213293547,0,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,collision_boundary_f1,0.11988476294101424,0.001701289604612219,0.11818347333640203,0.12158605254562646,10,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,collision_rate,-0.09479166666666665,0.019594800622097508,-0.11438646728876416,-0.07519686604456914,0,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,manipulation_failure_rate,-0.08906250000000002,0.011807197598221889,-0.10086969759822191,-0.07725530240177812,0,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,mechanism_utility,0.11093402215252031,0.004961390788846643,0.10597263136367367,0.11589541294136695,10,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,occluded_region_rmse,-0.03337244783616618,0.00112255834577998,-0.034495006181946154,-0.0322498894903862,0,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,planning_regret,-0.28684684085566037,0.015139450581282193,-0.30198629143694256,-0.2717073902743782,0,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,probe_cost,0.03043574755831378,0.002251828440332554,0.028183919117981227,0.032687575998646336,10,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,probe_damage,0.07552083333333333,0.009862186952267812,0.06565864638106551,0.08538302028560114,10,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,probe_informativeness,0.1771479773924139,0.010650941824732,0.1664970355676819,0.1877989192171459,10,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,robust_utility,0.7183523739250168,0.04490073627180238,0.6734516376532145,0.7632531101968192,10,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,task_success,0.4697916666666666,0.026871174002710607,0.442920492663956,0.4966628406693772,10,10
risk_aware_action_critical_depth_probe_v5_minus_foundation_depth_prior,useful_probe_precision,0.22754482402918855,0.013940259788052304,0.21360456424113625,0.24148508381724085,10,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,action_critical_rmse,-0.031808632605124135,0.0007350275320443909,-0.03254366013716853,-0.031073605073079744,0,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,calibration_error,-0.01964381552761687,0.0008564244023164639,-0.02050023992993333,-0.018787391125300406,0,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,collision_boundary_f1,0.07335561868161525,0.001393468586995421,0.07196215009461983,0.07474908726861067,10,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,collision_rate,-0.04166666666666667,0.011738350378088281,-0.05340501704475495,-0.02992831628857839,0,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,manipulation_failure_rate,-0.09635416666666666,0.010179937358068443,-0.1065341040247351,-0.08617422930859822,0,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,mechanism_utility,0.0923420753698149,0.004958807995906993,0.0873832673739079,0.09730088336572189,10,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,occluded_region_rmse,-0.04010276338873491,0.0010676603984331517,-0.041170423787168065,-0.03903510299030176,0,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,planning_regret,-0.21573483965253865,0.012617371072879652,-0.2283522107254183,-0.20311746857965898,0,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,probe_cost,0.032457231543616835,0.0021124529685605706,0.030344778575056266,0.03456968451217741,10,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,probe_damage,0.07057291666666667,0.011168422613632486,0.059404494053034176,0.08174133928029916,10,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,probe_informativeness,0.17667571246740507,0.010706607865629537,0.16596910460177552,0.18738232033303462,10,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,robust_utility,0.4993593525979997,0.04090950369089285,0.4584498489071068,0.5402688562888925,10,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,task_success,0.3486979166666667,0.021992713757737665,0.32670520290892907,0.37069063042440437,10,10
risk_aware_action_critical_depth_probe_v5_minus_gaussian_splat_uncertainty,useful_probe_precision,0.22819056779597421,0.013984309437218673,0.21420625835875554,0.2421748772331929,10,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,action_critical_rmse,-0.040045846811965435,0.0007557368070776238,-0.04080158361904306,-0.03929011000488781,0,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,calibration_error,-0.10562195200358133,0.000876031486797317,-0.10649798349037864,-0.10474592051678402,0,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,collision_boundary_f1,0.1538519170390134,0.001819504060907454,0.15203241297810596,0.15567142109992085,10,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,collision_rate,-0.11979166666666667,0.022952990992998953,-0.14274465765966562,-0.09683867567366772,0,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,manipulation_failure_rate,-0.13229166666666664,0.003299115458519445,-0.13559078212518608,-0.1289925512081472,0,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,mechanism_utility,0.12584867079980427,0.00504005745596304,0.12080861334384123,0.1308887282557673,10,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,occluded_region_rmse,-0.045564599895544684,0.0010652533296430123,-0.046629853225187694,-0.044499346565901675,0,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,planning_regret,-0.3671263443146236,0.015160658347414405,-0.382287002662038,-0.3519656859672092,0,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,probe_cost,0.03327937414035664,0.001816010436018824,0.03146336370433782,0.03509538457637547,10,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,probe_damage,0.0734375,0.010002083116364646,0.06343541688363535,0.08343958311636465,10,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,probe_informativeness,0.1776482783691126,0.010585129758161409,0.16706314861095117,0.18823340812727402,10,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,robust_utility,0.9244513379683976,0.0528987749184377,0.8715525630499599,0.9773501128868354,10,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,task_success,0.5757812499999999,0.021405744226700444,0.5543755057732994,0.5971869942267004,10,10
risk_aware_action_critical_depth_probe_v5_minus_learned_depth_completion,useful_probe_precision,0.22748973801533895,0.013717988846724828,0.21377174916861413,0.24120772686206376,10,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,action_critical_rmse,0.01684993453815194,0.0007768289958396664,0.016073105542312272,0.017626763533991608,10,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,calibration_error,-0.014539934461483283,0.0006374334795464944,-0.015177367941029777,-0.013902500981936789,0,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,collision_boundary_f1,-0.03328593002032213,0.0017541081411424828,-0.035040038161464615,-0.03153182187917965,0,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,collision_rate,0.0375,0.021644448633213145,0.015855551366786853,0.059144448633213144,8,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,manipulation_failure_rate,0.01328125,0.0025746685818425563,0.010706581418157442,0.015855918581842557,10,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,mechanism_utility,0.03836654676306215,0.004832587984792603,0.03353395877826955,0.04319913474785475,10,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,occluded_region_rmse,0.020953368570298496,0.0010626028354859365,0.01989076573481256,0.022015971405784433,10,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,planning_regret,0.09708996975891368,0.02028709038036408,0.0768028793785496,0.11737706013927776,10,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,probe_cost,0.021662124075051158,0.00214637013824632,0.01951575393680484,0.023808494213297476,10,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,probe_damage,0.07526041666666665,0.010528009676608944,0.06473240699005771,0.08578842634327559,10,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,probe_informativeness,0.15774820726514757,0.01090258982969133,0.14684561743545624,0.1686507970948389,10,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,robust_utility,-0.3152919717323793,0.07017503316985112,-0.3854670049022304,-0.24511693856252814,0,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,task_success,-0.128125,0.02987669893536919,-0.15800169893536917,-0.0982483010646308,0,10
risk_aware_action_critical_depth_probe_v5_minus_next_best_view_planner,useful_probe_precision,0.21554139637887762,0.013798952789352475,0.20174244358952514,0.2293403491682301,10,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,action_critical_rmse,-0.07338713722947529,0.0008685152545429392,-0.07425565248401823,-0.07251862197493235,0,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,calibration_error,-0.16891822392348926,0.0008695040786128465,-0.16978772800210212,-0.1680487198448764,0,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,collision_boundary_f1,0.27014998414478847,0.0022672555877098063,0.2678827285570787,0.27241723973249826,10,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,collision_rate,-0.23072916666666665,0.018169049017678112,-0.24889821568434475,-0.21256011764898855,0,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,manipulation_failure_rate,-0.3348958333333333,0.010630617614428496,-0.3455264509477618,-0.32426521571890476,0,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,mechanism_utility,0.17757687281065676,0.0049335479243225585,0.17264332488633422,0.1825104207349793,10,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,occluded_region_rmse,-0.08689652235319663,0.001054631612423992,-0.08795115396562062,-0.08584189074077264,0,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,planning_regret,-0.46724270142073154,0.013785555392349498,-0.48102825681308103,-0.45345714602838205,0,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,probe_cost,0.03300096938692445,0.00210853413544914,0.03089243525147531,0.03510950352237359,10,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,probe_damage,0.07317708333333332,0.01127162113441031,0.06190546219892301,0.08444870446774363,10,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,probe_informativeness,0.1776148359877257,0.0106674837944211,0.16694735219330462,0.1882823197821468,10,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,robust_utility,1.2447698981804889,0.052367073491504844,1.192402824688984,1.2971369716719938,10,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,task_success,0.6088541666666667,0.020765310244922924,0.5880888564217438,0.6296194769115896,10,10
risk_aware_action_critical_depth_probe_v5_minus_raw_depth_policy,useful_probe_precision,0.22780310176259816,0.0137696096416514,0.21403349212094674,0.24157271140424957,10,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,action_critical_rmse,-0.03262041000044451,0.0007557336785734477,-0.03337614367901796,-0.03186467632187106,0,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,calibration_error,-0.03598588797187808,0.0008474447870033399,-0.03683333275888142,-0.03513844318487474,0,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,collision_boundary_f1,0.04730017378548337,0.0018722919313160667,0.0454278818541673,0.04917246571679943,10,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,collision_rate,0.09609375,0.016816230324722146,0.07927751967527785,0.11290998032472216,10,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,manipulation_failure_rate,-0.053125,0.007578345938296417,-0.06070334593829642,-0.04554665406170358,0,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,mechanism_utility,0.0856187911026856,0.004836028982231064,0.08078276212045453,0.09045482008491666,10,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,occluded_region_rmse,-0.04370464834527937,0.001098160460283272,-0.044802808805562644,-0.0426064878849961,0,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,planning_regret,0.027780534323976664,0.014627576214218483,0.013152958109758181,0.04240811053819515,9,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,probe_cost,0.033700322036187544,0.002285726619894409,0.031414595416293135,0.03598604865608195,10,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,probe_damage,0.07552083333333333,0.010432719112792203,0.06508811422054113,0.08595355244612553,10,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,probe_informativeness,0.17738008571741629,0.011107732129074286,0.166272353588342,0.18848781784649057,10,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,robust_utility,-0.23269411615461677,0.04676840007553733,-0.2794625162301541,-0.18592571607907943,0,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,task_success,-0.04817708333333335,0.02346745128411639,-0.07164453461744974,-0.02470963204921696,1,10
risk_aware_action_critical_depth_probe_v5_minus_robust_clearance_mpc,useful_probe_precision,0.22730099540786494,0.014268463288770341,0.2130325321190946,0.2415694586966353,10,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,action_critical_rmse,-0.0022347411262791405,0.0013334053262794104,-0.003568146452558551,-0.0009013357999997302,1,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,calibration_error,-0.0156863978909765,0.001301378868055904,-0.016987776759032402,-0.014385019022920595,0,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,collision_boundary_f1,0.021875402997530193,0.003335212323287781,0.01854019067424241,0.025210615320817975,10,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,collision_rate,-0.03255208333333333,0.02277892236495828,-0.05533100569829161,-0.00977316096837505,2,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,manipulation_failure_rate,-0.01979166666666667,0.0042500680822433546,-0.024041734748910023,-0.015541598584423316,0,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,mechanism_utility,0.05623163743483732,0.00600403199443852,0.0502276054403988,0.06223566942927584,10,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,occluded_region_rmse,-0.002308077901385666,0.001628254736053986,-0.003936332637439652,-0.0006798231653316802,1,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,planning_regret,-0.1425652917338681,0.013819731308144402,-0.1563850230420125,-0.1287455604257237,0,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,probe_cost,-0.040002100648399305,0.004504635505098723,-0.044506736153498025,-0.035497465143300586,0,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,probe_damage,-0.0625,0.009503441140898307,-0.07200344114089831,-0.05299655885910169,0,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,probe_informativeness,0.03061833219770197,0.014367605609997093,0.016250726587704878,0.044985937807699064,9,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,robust_utility,0.42964075828805665,0.049646926036325166,0.3799938322517315,0.4792876843243818,10,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,task_success,0.2216145833333333,0.018998504004722014,0.2026160793286113,0.2406130873380553,10,10
risk_aware_action_critical_depth_probe_v5_minus_uncertainty_guided_probe,useful_probe_precision,0.10290642692304078,0.01654769821688357,0.08635872870615721,0.11945412513992434,10,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,action_critical_rmse,-0.00994136514151038,0.000985515148261126,-0.010926880289771507,-0.008955849993249254,0,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,calibration_error,-0.03722731842321411,0.0007694197846222653,-0.037996738207836375,-0.03645789863859185,0,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,collision_boundary_f1,0.041519142538855705,0.00213058629967595,0.03938855623917976,0.04364972883853165,10,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,collision_rate,-0.03671875000000001,0.013034238007492299,-0.04975298800749231,-0.02368451199250771,0,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,manipulation_failure_rate,-0.03177083333333333,0.004357681772697356,-0.036128515106030684,-0.027413151560635975,0,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,mechanism_utility,0.048964033165579866,0.00408488734656345,0.04487914581901642,0.05304892051214331,10,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,occluded_region_rmse,-0.011879764909176988,0.001184398090699146,-0.013064162999876134,-0.010695366818477842,0,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,planning_regret,-0.13185375580456704,0.011970714578570851,-0.1438244703831379,-0.11988304122599619,0,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,probe_cost,-0.010983352431782663,0.0024786241339947454,-0.013461976565777408,-0.008504728297787919,0,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,probe_damage,0.004687499999999999,0.014750168378930123,-0.010062668378930124,0.01943766837893012,7,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,probe_informativeness,0.05019575522004942,0.010843862526835037,0.03935189269321438,0.061039617746884454,10,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,robust_utility,0.34976414835624237,0.038538536565772705,0.31122561179046965,0.3883026849220151,10,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,task_success,0.21067708333333335,0.018315828725082955,0.1923612546082504,0.2289929120584163,10,10
risk_aware_action_critical_depth_probe_v5_minus_visuotactile_probe,useful_probe_precision,0.09582188833778099,0.01302943413174367,0.08279245420603733,0.10885132246952466,10,10
