stress_level,method,task,seed,task_success,action_critical_rmse,collision_rate,probe_damage
0.8,active_view_selection,leaf_occluded_fruit_grasp,2,0.954545,0.035060,0.000000,0.000000
0.8,active_view_selection,leaf_occluded_fruit_grasp,3,0.863636,0.035582,0.068182,0.000000
0.8,active_view_selection,leaf_occluded_fruit_grasp,4,0.954545,0.037264,0.022727,0.000000
0.8,active_view_selection,leaf_occluded_fruit_grasp,5,0.977273,0.033869,0.000000,0.000000
0.8,active_view_selection,leaf_occluded_fruit_grasp,6,0.931818,0.036458,0.000000,0.000000
0.8,visuotactile_probe,occluded_bin_grasping,0,0.750000,0.055181,0.022727,0.181818
0.8,visuotactile_probe,occluded_bin_grasping,1,0.931818,0.053323,0.022727,0.068182
0.8,visuotactile_probe,occluded_bin_grasping,2,0.795455,0.054267,0.022727,0.136364
0.8,visuotactile_probe,occluded_bin_grasping,3,0.909091,0.058710,0.022727,0.045455
0.8,visuotactile_probe,occluded_bin_grasping,4,0.750000,0.052935,0.045455,0.204545
0.8,visuotactile_probe,occluded_bin_grasping,5,0.886364,0.057523,0.000000,0.090909
0.8,visuotactile_probe,occluded_bin_grasping,6,0.840909,0.056001,0.000000,0.090909
0.8,visuotactile_probe,shelf_insertion_clearance,0,0.772727,0.050140,0.045455,0.159091
0.8,visuotactile_probe,shelf_insertion_clearance,1,0.795455,0.050529,0.068182,0.068182
0.8,visuotactile_probe,shelf_insertion_clearance,2,0.704545,0.051964,0.090909,0.136364
0.8,visuotactile_probe,shelf_insertion_clearance,3,0.727273,0.050429,0.090909,0.113636
0.8,visuotactile_probe,shelf_insertion_clearance,4,0.818182,0.048421,0.022727,0.022727
0.8,visuotactile_probe,shelf_insertion_clearance,5,0.818182,0.053754,0.113636,0.113636
0.8,visuotactile_probe,shelf_insertion_clearance,6,0.886364,0.050764,0.045455,0.045455
0.8,visuotactile_probe,transparent_container_lift,0,0.409091,0.066957,0.113636,0.113636
0.8,visuotactile_probe,transparent_container_lift,1,0.386364,0.064166,0.181818,0.113636
0.8,visuotactile_probe,transparent_container_lift,2,0.318182,0.064655,0.159091,0.136364
0.8,visuotactile_probe,transparent_container_lift,3,0.227273,0.071770,0.204545,0.159091
0.8,visuotactile_probe,transparent_container_lift,4,0.318182,0.065399,0.272727,0.136364
0.8,visuotactile_probe,transparent_container_lift,5,0.318182,0.067479,0.159091,0.136364
0.8,visuotactile_probe,transparent_container_lift,6,0.250000,0.067805,0.136364,0.068182
0.8,visuotactile_probe,leaf_occluded_fruit_grasp,0,0.340909,0.060517,0.227273,0.204545
0.8,visuotactile_probe,leaf_occluded_fruit_grasp,1,0.159091,0.061094,0.227273,0.181818
0.8,visuotactile_probe,leaf_occluded_fruit_grasp,2,0.250000,0.061707,0.227273,0.227273
0.8,visuotactile_probe,leaf_occluded_fruit_grasp,3,0.295455,0.062282,0.204545,0.204545
0.8,visuotactile_probe,leaf_occluded_fruit_grasp,4,0.250000,0.058273,0.068182,0.181818
0.8,visuotactile_probe,leaf_occluded_fruit_grasp,5,0.363636,0.062340,0.227273,0.136364
0.8,visuotactile_probe,leaf_occluded_fruit_grasp,6,0.295455,0.061489,0.204545,0.204545
0.8,uncertainty_guided_probe,occluded_bin_grasping,0,0.750000,0.048149,0.000000,0.204545
0.8,uncertainty_guided_probe,occluded_bin_grasping,1,0.840909,0.048221,0.045455,0.136364
0.8,uncertainty_guided_probe,occluded_bin_grasping,2,0.863636,0.050124,0.068182,0.090909
0.8,uncertainty_guided_probe,occluded_bin_grasping,3,0.727273,0.055347,0.068182,0.204545
0.8,uncertainty_guided_probe,occluded_bin_grasping,4,0.863636,0.049452,0.022727,0.136364
0.8,uncertainty_guided_probe,occluded_bin_grasping,5,0.795455,0.050040,0.068182,0.181818
0.8,uncertainty_guided_probe,occluded_bin_grasping,6,0.909091,0.048292,0.000000,0.090909
0.8,uncertainty_guided_probe,shelf_insertion_clearance,0,0.727273,0.044654,0.136364,0.113636
0.8,uncertainty_guided_probe,shelf_insertion_clearance,1,0.772727,0.050117,0.045455,0.136364
0.8,uncertainty_guided_probe,shelf_insertion_clearance,2,0.795455,0.045197,0.045455,0.159091
0.8,uncertainty_guided_probe,shelf_insertion_clearance,3,0.909091,0.046739,0.045455,0.068182
0.8,uncertainty_guided_probe,shelf_insertion_clearance,4,0.840909,0.045529,0.022727,0.113636
0.8,uncertainty_guided_probe,shelf_insertion_clearance,5,0.818182,0.044313,0.022727,0.159091
0.8,uncertainty_guided_probe,shelf_insertion_clearance,6,0.704545,0.046560,0.022727,0.181818
0.8,uncertainty_guided_probe,transparent_container_lift,0,0.454545,0.061273,0.181818,0.159091
0.8,uncertainty_guided_probe,transparent_container_lift,1,0.318182,0.057938,0.113636,0.181818
0.8,uncertainty_guided_probe,transparent_container_lift,2,0.431818,0.057582,0.227273,0.159091
0.8,uncertainty_guided_probe,transparent_container_lift,3,0.500000,0.060331,0.204545,0.136364
0.8,uncertainty_guided_probe,transparent_container_lift,4,0.454545,0.058584,0.159091,0.204545
0.8,uncertainty_guided_probe,transparent_container_lift,5,0.340909,0.060678,0.159091,0.181818
0.8,uncertainty_guided_probe,transparent_container_lift,6,0.431818,0.060677,0.113636,0.227273
0.8,uncertainty_guided_probe,leaf_occluded_fruit_grasp,0,0.386364,0.051090,0.181818,0.227273
0.8,uncertainty_guided_probe,leaf_occluded_fruit_grasp,1,0.204545,0.055579,0.136364,0.340909
0.8,uncertainty_guided_probe,leaf_occluded_fruit_grasp,2,0.227273,0.053797,0.136364,0.454545
0.8,uncertainty_guided_probe,leaf_occluded_fruit_grasp,3,0.272727,0.050290,0.159091,0.431818
0.8,uncertainty_guided_probe,leaf_occluded_fruit_grasp,4,0.363636,0.055493,0.113636,0.318182
0.8,uncertainty_guided_probe,leaf_occluded_fruit_grasp,5,0.250000,0.050690,0.159091,0.295455
0.8,uncertainty_guided_probe,leaf_occluded_fruit_grasp,6,0.295455,0.053055,0.159091,0.318182
0.8,proposed_action_critical_interactive_depth,occluded_bin_grasping,0,0.840909,0.049159,0.022727,0.113636
0.8,proposed_action_critical_interactive_depth,occluded_bin_grasping,1,0.863636,0.051418,0.000000,0.090909
0.8,proposed_action_critical_interactive_depth,occluded_bin_grasping,2,0.886364,0.051520,0.000000,0.090909
0.8,proposed_action_critical_interactive_depth,occluded_bin_grasping,3,0.840909,0.053111,0.045455,0.136364
0.8,proposed_action_critical_interactive_depth,occluded_bin_grasping,4,0.931818,0.050651,0.000000,0.045455
0.8,proposed_action_critical_interactive_depth,occluded_bin_grasping,5,0.886364,0.049616,0.045455,0.068182
0.8,proposed_action_critical_interactive_depth,occluded_bin_grasping,6,0.659091,0.053943,0.000000,0.227273
0.8,proposed_action_critical_interactive_depth,shelf_insertion_clearance,0,0.818182,0.047809,0.045455,0.113636
0.8,proposed_action_critical_interactive_depth,shelf_insertion_clearance,1,0.772727,0.044892,0.045455,0.045455
0.8,proposed_action_critical_interactive_depth,shelf_insertion_clearance,2,0.750000,0.046010,0.113636,0.159091
0.8,proposed_action_critical_interactive_depth,shelf_insertion_clearance,3,0.818182,0.047766,0.045455,0.113636
0.8,proposed_action_critical_interactive_depth,shelf_insertion_clearance,4,0.863636,0.045976,0.022727,0.068182
0.8,proposed_action_critical_interactive_depth,shelf_insertion_clearance,5,0.818182,0.047707,0.068182,0.045455
0.8,proposed_action_critical_interactive_depth,shelf_insertion_clearance,6,0.840909,0.045788,0.068182,0.090909
0.8,proposed_action_critical_interactive_depth,transparent_container_lift,0,0.500000,0.061121,0.113636,0.227273
0.8,proposed_action_critical_interactive_depth,transparent_container_lift,1,0.477273,0.062129,0.204545,0.113636
0.8,proposed_action_critical_interactive_depth,transparent_container_lift,2,0.318182,0.060519,0.136364,0.204545
0.8,proposed_action_critical_interactive_depth,transparent_container_lift,3,0.477273,0.064018,0.090909,0.090909
0.8,proposed_action_critical_interactive_depth,transparent_container_lift,4,0.454545,0.060286,0.090909,0.113636
0.8,proposed_action_critical_interactive_depth,transparent_container_lift,5,0.431818,0.059978,0.136364,0.159091
0.8,proposed_action_critical_interactive_depth,transparent_container_lift,6,0.295455,0.065717,0.113636,0.090909
0.8,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,0,0.318182,0.054369,0.250000,0.227273
0.8,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,1,0.295455,0.053585,0.227273,0.204545
0.8,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,2,0.477273,0.054207,0.181818,0.181818
0.8,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,3,0.386364,0.054712,0.068182,0.272727
0.8,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,4,0.272727,0.055297,0.136364,0.363636
0.8,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,5,0.386364,0.052960,0.090909,0.318182
0.8,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,6,0.272727,0.053036,0.181818,0.295455
0.8,oracle_depth_completion,occluded_bin_grasping,0,1.000000,0.005922,0.000000,0.000000
0.8,oracle_depth_completion,occluded_bin_grasping,1,1.000000,0.005846,0.000000,0.000000
0.8,oracle_depth_completion,occluded_bin_grasping,2,1.000000,0.005559,0.000000,0.000000
0.8,oracle_depth_completion,occluded_bin_grasping,3,1.000000,0.005345,0.000000,0.000000
0.8,oracle_depth_completion,occluded_bin_grasping,4,1.000000,0.005668,0.000000,0.000000
0.8,oracle_depth_completion,occluded_bin_grasping,5,1.000000,0.005562,0.000000,0.000000
0.8,oracle_depth_completion,occluded_bin_grasping,6,1.000000,0.005497,0.000000,0.000000
0.8,oracle_depth_completion,shelf_insertion_clearance,0,1.000000,0.006052,0.000000,0.000000
0.8,oracle_depth_completion,shelf_insertion_clearance,1,1.000000,0.005888,0.000000,0.000000
0.8,oracle_depth_completion,shelf_insertion_clearance,2,1.000000,0.005647,0.000000,0.000000
0.8,oracle_depth_completion,shelf_insertion_clearance,3,1.000000,0.005570,0.000000,0.000000
0.8,oracle_depth_completion,shelf_insertion_clearance,4,1.000000,0.005603,0.000000,0.000000
0.8,oracle_depth_completion,shelf_insertion_clearance,5,1.000000,0.005511,0.000000,0.000000
0.8,oracle_depth_completion,shelf_insertion_clearance,6,1.000000,0.005562,0.000000,0.000000
0.8,oracle_depth_completion,transparent_container_lift,0,1.000000,0.005737,0.000000,0.000000
0.8,oracle_depth_completion,transparent_container_lift,1,1.000000,0.006102,0.000000,0.000000
0.8,oracle_depth_completion,transparent_container_lift,2,1.000000,0.005601,0.000000,0.000000
0.8,oracle_depth_completion,transparent_container_lift,3,1.000000,0.005695,0.000000,0.000000
0.8,oracle_depth_completion,transparent_container_lift,4,1.000000,0.005931,0.000000,0.000000
0.8,oracle_depth_completion,transparent_container_lift,5,1.000000,0.005912,0.000000,0.000000
0.8,oracle_depth_completion,transparent_container_lift,6,1.000000,0.006061,0.000000,0.000000
0.8,oracle_depth_completion,leaf_occluded_fruit_grasp,0,1.000000,0.005985,0.000000,0.000000
0.8,oracle_depth_completion,leaf_occluded_fruit_grasp,1,1.000000,0.005607,0.000000,0.000000
0.8,oracle_depth_completion,leaf_occluded_fruit_grasp,2,1.000000,0.005808,0.000000,0.000000
0.8,oracle_depth_completion,leaf_occluded_fruit_grasp,3,1.000000,0.005578,0.000000,0.000000
0.8,oracle_depth_completion,leaf_occluded_fruit_grasp,4,1.000000,0.005738,0.000000,0.000000
0.8,oracle_depth_completion,leaf_occluded_fruit_grasp,5,1.000000,0.005779,0.000000,0.000000
0.8,oracle_depth_completion,leaf_occluded_fruit_grasp,6,1.000000,0.005934,0.000000,0.000000
1.0,learned_depth_completion,occluded_bin_grasping,0,0.272727,0.074827,0.204545,0.000000
1.0,learned_depth_completion,occluded_bin_grasping,1,0.295455,0.073491,0.181818,0.000000
1.0,learned_depth_completion,occluded_bin_grasping,2,0.159091,0.072595,0.272727,0.000000
1.0,learned_depth_completion,occluded_bin_grasping,3,0.272727,0.073485,0.318182,0.000000
1.0,learned_depth_completion,occluded_bin_grasping,4,0.295455,0.070056,0.227273,0.000000
1.0,learned_depth_completion,occluded_bin_grasping,5,0.431818,0.070789,0.136364,0.000000
1.0,learned_depth_completion,occluded_bin_grasping,6,0.363636,0.073100,0.204545,0.000000
1.0,learned_depth_completion,shelf_insertion_clearance,0,0.318182,0.068552,0.227273,0.000000
1.0,learned_depth_completion,shelf_insertion_clearance,1,0.227273,0.067835,0.181818,0.000000
1.0,learned_depth_completion,shelf_insertion_clearance,2,0.204545,0.066925,0.227273,0.000000
1.0,learned_depth_completion,shelf_insertion_clearance,3,0.318182,0.066546,0.113636,0.000000
1.0,learned_depth_completion,shelf_insertion_clearance,4,0.272727,0.063102,0.227273,0.000000
1.0,learned_depth_completion,shelf_insertion_clearance,5,0.318182,0.065381,0.159091,0.000000
1.0,learned_depth_completion,shelf_insertion_clearance,6,0.340909,0.065195,0.295455,0.000000
1.0,learned_depth_completion,transparent_container_lift,0,0.045455,0.086099,0.250000,0.000000
1.0,learned_depth_completion,transparent_container_lift,1,0.000000,0.082188,0.409091,0.000000
1.0,learned_depth_completion,transparent_container_lift,2,0.068182,0.080629,0.181818,0.000000
1.0,learned_depth_completion,transparent_container_lift,3,0.000000,0.077628,0.272727,0.000000
1.0,learned_depth_completion,transparent_container_lift,4,0.022727,0.084994,0.250000,0.000000
1.0,learned_depth_completion,transparent_container_lift,5,0.000000,0.083662,0.272727,0.000000
1.0,learned_depth_completion,transparent_container_lift,6,0.022727,0.086803,0.363636,0.000000
1.0,learned_depth_completion,leaf_occluded_fruit_grasp,0,0.000000,0.080907,0.340909,0.000000
1.0,learned_depth_completion,leaf_occluded_fruit_grasp,1,0.022727,0.071881,0.227273,0.000000
1.0,learned_depth_completion,leaf_occluded_fruit_grasp,2,0.022727,0.082250,0.318182,0.000000
1.0,learned_depth_completion,leaf_occluded_fruit_grasp,3,0.022727,0.075613,0.454545,0.000000
1.0,learned_depth_completion,leaf_occluded_fruit_grasp,4,0.000000,0.083525,0.363636,0.000000
1.0,learned_depth_completion,leaf_occluded_fruit_grasp,5,0.000000,0.080045,0.340909,0.000000
1.0,learned_depth_completion,leaf_occluded_fruit_grasp,6,0.000000,0.081517,0.363636,0.000000
1.0,ensemble_depth_completion,occluded_bin_grasping,0,0.727273,0.060249,0.090909,0.000000
1.0,ensemble_depth_completion,occluded_bin_grasping,1,0.818182,0.056945,0.022727,0.000000
1.0,ensemble_depth_completion,occluded_bin_grasping,2,0.750000,0.055536,0.068182,0.000000
1.0,ensemble_depth_completion,occluded_bin_grasping,3,0.909091,0.055317,0.022727,0.000000
1.0,ensemble_depth_completion,occluded_bin_grasping,4,0.795455,0.055444,0.045455,0.000000
1.0,ensemble_depth_completion,occluded_bin_grasping,5,0.750000,0.057206,0.022727,0.000000
1.0,ensemble_depth_completion,occluded_bin_grasping,6,0.590909,0.059776,0.090909,0.000000
1.0,ensemble_depth_completion,shelf_insertion_clearance,0,0.681818,0.055420,0.068182,0.000000
1.0,ensemble_depth_completion,shelf_insertion_clearance,1,0.727273,0.053970,0.113636,0.000000
1.0,ensemble_depth_completion,shelf_insertion_clearance,2,0.750000,0.050875,0.113636,0.000000
1.0,ensemble_depth_completion,shelf_insertion_clearance,3,0.840909,0.052968,0.022727,0.000000
1.0,ensemble_depth_completion,shelf_insertion_clearance,4,0.727273,0.050292,0.113636,0.000000
1.0,ensemble_depth_completion,shelf_insertion_clearance,5,0.750000,0.050875,0.068182,0.000000
1.0,ensemble_depth_completion,shelf_insertion_clearance,6,0.659091,0.054674,0.113636,0.000000
1.0,ensemble_depth_completion,transparent_container_lift,0,0.113636,0.068911,0.272727,0.000000
1.0,ensemble_depth_completion,transparent_container_lift,1,0.318182,0.062286,0.113636,0.000000
1.0,ensemble_depth_completion,transparent_container_lift,2,0.181818,0.066353,0.204545,0.000000
1.0,ensemble_depth_completion,transparent_container_lift,3,0.204545,0.068656,0.204545,0.000000
1.0,ensemble_depth_completion,transparent_container_lift,4,0.159091,0.064934,0.250000,0.000000
1.0,ensemble_depth_completion,transparent_container_lift,5,0.272727,0.064890,0.204545,0.000000
1.0,ensemble_depth_completion,transparent_container_lift,6,0.159091,0.067585,0.181818,0.000000
1.0,ensemble_depth_completion,leaf_occluded_fruit_grasp,0,0.090909,0.060200,0.227273,0.000000
1.0,ensemble_depth_completion,leaf_occluded_fruit_grasp,1,0.250000,0.059342,0.250000,0.000000
1.0,ensemble_depth_completion,leaf_occluded_fruit_grasp,2,0.159091,0.061995,0.272727,0.000000
1.0,ensemble_depth_completion,leaf_occluded_fruit_grasp,3,0.159091,0.062017,0.250000,0.000000
1.0,ensemble_depth_completion,leaf_occluded_fruit_grasp,4,0.136364,0.062265,0.295455,0.000000
1.0,ensemble_depth_completion,leaf_occluded_fruit_grasp,5,0.068182,0.062543,0.318182,0.000000
1.0,ensemble_depth_completion,leaf_occluded_fruit_grasp,6,0.227273,0.060058,0.181818,0.000000
1.0,active_view_selection,occluded_bin_grasping,0,0.954545,0.037641,0.000000,0.000000
1.0,active_view_selection,occluded_bin_grasping,1,0.977273,0.039073,0.022727,0.000000
1.0,active_view_selection,occluded_bin_grasping,2,1.000000,0.037064,0.000000,0.000000
1.0,active_view_selection,occluded_bin_grasping,3,0.977273,0.037451,0.000000,0.000000
1.0,active_view_selection,occluded_bin_grasping,4,1.000000,0.038501,0.000000,0.000000
1.0,active_view_selection,occluded_bin_grasping,5,0.977273,0.038978,0.000000,0.000000
1.0,active_view_selection,occluded_bin_grasping,6,1.000000,0.036168,0.000000,0.000000
1.0,active_view_selection,shelf_insertion_clearance,0,0.840909,0.046706,0.068182,0.000000
1.0,active_view_selection,shelf_insertion_clearance,1,0.954545,0.037513,0.022727,0.000000
1.0,active_view_selection,shelf_insertion_clearance,2,0.954545,0.038610,0.000000,0.000000
1.0,active_view_selection,shelf_insertion_clearance,3,0.886364,0.044625,0.000000,0.000000
1.0,active_view_selection,shelf_insertion_clearance,4,0.931818,0.037329,0.000000,0.000000
1.0,active_view_selection,shelf_insertion_clearance,5,0.909091,0.040574,0.045455,0.000000
1.0,active_view_selection,shelf_insertion_clearance,6,0.954545,0.039513,0.022727,0.000000
1.0,active_view_selection,transparent_container_lift,0,0.500000,0.054092,0.045455,0.000000
1.0,active_view_selection,transparent_container_lift,1,0.409091,0.056857,0.136364,0.000000
1.0,active_view_selection,transparent_container_lift,2,0.454545,0.058317,0.159091,0.000000
1.0,active_view_selection,transparent_container_lift,3,0.590909,0.054897,0.136364,0.000000
1.0,active_view_selection,transparent_container_lift,4,0.340909,0.060643,0.136364,0.000000
1.0,active_view_selection,transparent_container_lift,5,0.431818,0.059010,0.136364,0.000000
1.0,active_view_selection,transparent_container_lift,6,0.318182,0.063284,0.090909,0.000000
1.0,active_view_selection,leaf_occluded_fruit_grasp,0,0.863636,0.037750,0.022727,0.000000
1.0,active_view_selection,leaf_occluded_fruit_grasp,1,0.636364,0.037728,0.045455,0.000000
1.0,active_view_selection,leaf_occluded_fruit_grasp,2,0.772727,0.038632,0.022727,0.000000
1.0,active_view_selection,leaf_occluded_fruit_grasp,3,0.681818,0.037258,0.068182,0.000000
1.0,active_view_selection,leaf_occluded_fruit_grasp,4,0.818182,0.040346,0.000000,0.000000
1.0,active_view_selection,leaf_occluded_fruit_grasp,5,0.909091,0.033338,0.022727,0.000000
1.0,active_view_selection,leaf_occluded_fruit_grasp,6,0.795455,0.036510,0.045455,0.000000
1.0,visuotactile_probe,occluded_bin_grasping,0,0.522727,0.061736,0.136364,0.159091
1.0,visuotactile_probe,occluded_bin_grasping,1,0.636364,0.059016,0.113636,0.136364
1.0,visuotactile_probe,occluded_bin_grasping,2,0.681818,0.055140,0.090909,0.113636
1.0,visuotactile_probe,occluded_bin_grasping,3,0.590909,0.057444,0.068182,0.250000
1.0,visuotactile_probe,occluded_bin_grasping,4,0.636364,0.057493,0.113636,0.159091
1.0,visuotactile_probe,occluded_bin_grasping,5,0.659091,0.061624,0.068182,0.113636
1.0,visuotactile_probe,occluded_bin_grasping,6,0.568182,0.060311,0.113636,0.159091
1.0,visuotactile_probe,shelf_insertion_clearance,0,0.681818,0.053193,0.045455,0.136364
1.0,visuotactile_probe,shelf_insertion_clearance,1,0.636364,0.052225,0.090909,0.159091
1.0,visuotactile_probe,shelf_insertion_clearance,2,0.681818,0.049715,0.090909,0.159091
1.0,visuotactile_probe,shelf_insertion_clearance,3,0.659091,0.053100,0.090909,0.113636
1.0,visuotactile_probe,shelf_insertion_clearance,4,0.477273,0.056506,0.204545,0.181818
1.0,visuotactile_probe,shelf_insertion_clearance,5,0.363636,0.062693,0.136364,0.113636
1.0,visuotactile_probe,shelf_insertion_clearance,6,0.681818,0.053107,0.136364,0.045455
1.0,visuotactile_probe,transparent_container_lift,0,0.159091,0.069261,0.204545,0.181818
1.0,visuotactile_probe,transparent_container_lift,1,0.000000,0.072866,0.340909,0.136364
1.0,visuotactile_probe,transparent_container_lift,2,0.181818,0.070607,0.159091,0.068182
1.0,visuotactile_probe,transparent_container_lift,3,0.181818,0.070109,0.250000,0.159091
1.0,visuotactile_probe,transparent_container_lift,4,0.113636,0.073071,0.181818,0.159091
1.0,visuotactile_probe,transparent_container_lift,5,0.159091,0.074277,0.181818,0.181818
1.0,visuotactile_probe,transparent_container_lift,6,0.136364,0.072432,0.295455,0.159091
1.0,visuotactile_probe,leaf_occluded_fruit_grasp,0,0.090909,0.068969,0.386364,0.227273
1.0,visuotactile_probe,leaf_occluded_fruit_grasp,1,0.136364,0.062656,0.318182,0.250000
1.0,visuotactile_probe,leaf_occluded_fruit_grasp,2,0.159091,0.059880,0.159091,0.272727
1.0,visuotactile_probe,leaf_occluded_fruit_grasp,3,0.090909,0.063052,0.204545,0.136364
1.0,visuotactile_probe,leaf_occluded_fruit_grasp,4,0.159091,0.061137,0.250000,0.181818
1.0,visuotactile_probe,leaf_occluded_fruit_grasp,5,0.090909,0.060301,0.227273,0.250000
1.0,visuotactile_probe,leaf_occluded_fruit_grasp,6,0.181818,0.061636,0.136364,0.181818
1.0,uncertainty_guided_probe,occluded_bin_grasping,0,0.727273,0.051976,0.068182,0.136364
1.0,uncertainty_guided_probe,occluded_bin_grasping,1,0.772727,0.054054,0.068182,0.136364
1.0,uncertainty_guided_probe,occluded_bin_grasping,2,0.750000,0.052660,0.090909,0.136364
1.0,uncertainty_guided_probe,occluded_bin_grasping,3,0.636364,0.053720,0.090909,0.272727
1.0,uncertainty_guided_probe,occluded_bin_grasping,4,0.818182,0.052465,0.045455,0.068182
1.0,uncertainty_guided_probe,occluded_bin_grasping,5,0.659091,0.053057,0.136364,0.181818
1.0,uncertainty_guided_probe,occluded_bin_grasping,6,0.590909,0.059277,0.113636,0.181818
1.0,uncertainty_guided_probe,shelf_insertion_clearance,0,0.500000,0.052176,0.113636,0.136364
1.0,uncertainty_guided_probe,shelf_insertion_clearance,1,0.750000,0.049582,0.068182,0.113636
1.0,uncertainty_guided_probe,shelf_insertion_clearance,2,0.681818,0.050882,0.068182,0.113636
1.0,uncertainty_guided_probe,shelf_insertion_clearance,3,0.636364,0.046387,0.090909,0.136364
1.0,uncertainty_guided_probe,shelf_insertion_clearance,4,0.613636,0.047611,0.045455,0.181818
1.0,uncertainty_guided_probe,shelf_insertion_clearance,5,0.636364,0.049537,0.068182,0.181818
1.0,uncertainty_guided_probe,shelf_insertion_clearance,6,0.522727,0.048814,0.136364,0.272727
1.0,uncertainty_guided_probe,transparent_container_lift,0,0.159091,0.062512,0.113636,0.159091
1.0,uncertainty_guided_probe,transparent_container_lift,1,0.090909,0.063377,0.272727,0.136364
1.0,uncertainty_guided_probe,transparent_container_lift,2,0.159091,0.062035,0.204545,0.250000
1.0,uncertainty_guided_probe,transparent_container_lift,3,0.159091,0.059538,0.227273,0.022727
1.0,uncertainty_guided_probe,transparent_container_lift,4,0.250000,0.059211,0.113636,0.090909
1.0,uncertainty_guided_probe,transparent_container_lift,5,0.204545,0.059510,0.181818,0.159091
1.0,uncertainty_guided_probe,transparent_container_lift,6,0.136364,0.059321,0.272727,0.272727
1.0,uncertainty_guided_probe,leaf_occluded_fruit_grasp,0,0.113636,0.056697,0.159091,0.431818
1.0,uncertainty_guided_probe,leaf_occluded_fruit_grasp,1,0.068182,0.054709,0.181818,0.363636
1.0,uncertainty_guided_probe,leaf_occluded_fruit_grasp,2,0.159091,0.054152,0.227273,0.340909
1.0,uncertainty_guided_probe,leaf_occluded_fruit_grasp,3,0.113636,0.056264,0.272727,0.295455
1.0,uncertainty_guided_probe,leaf_occluded_fruit_grasp,4,0.181818,0.056513,0.204545,0.363636
1.0,uncertainty_guided_probe,leaf_occluded_fruit_grasp,5,0.227273,0.054340,0.113636,0.318182
1.0,uncertainty_guided_probe,leaf_occluded_fruit_grasp,6,0.204545,0.057907,0.318182,0.227273
1.0,proposed_action_critical_interactive_depth,occluded_bin_grasping,0,0.772727,0.050240,0.068182,0.159091
1.0,proposed_action_critical_interactive_depth,occluded_bin_grasping,1,0.795455,0.056663,0.068182,0.068182
1.0,proposed_action_critical_interactive_depth,occluded_bin_grasping,2,0.727273,0.055396,0.113636,0.181818
1.0,proposed_action_critical_interactive_depth,occluded_bin_grasping,3,0.772727,0.059174,0.068182,0.068182
1.0,proposed_action_critical_interactive_depth,occluded_bin_grasping,4,0.772727,0.049818,0.045455,0.090909
1.0,proposed_action_critical_interactive_depth,occluded_bin_grasping,5,0.840909,0.050373,0.113636,0.136364
1.0,proposed_action_critical_interactive_depth,occluded_bin_grasping,6,0.795455,0.052233,0.045455,0.136364
1.0,proposed_action_critical_interactive_depth,shelf_insertion_clearance,0,0.727273,0.049437,0.068182,0.090909
1.0,proposed_action_critical_interactive_depth,shelf_insertion_clearance,1,0.681818,0.048064,0.045455,0.090909
1.0,proposed_action_critical_interactive_depth,shelf_insertion_clearance,2,0.704545,0.049230,0.090909,0.113636
1.0,proposed_action_critical_interactive_depth,shelf_insertion_clearance,3,0.750000,0.049070,0.045455,0.136364
1.0,proposed_action_critical_interactive_depth,shelf_insertion_clearance,4,0.613636,0.053351,0.068182,0.181818
1.0,proposed_action_critical_interactive_depth,shelf_insertion_clearance,5,0.704545,0.048907,0.090909,0.159091
1.0,proposed_action_critical_interactive_depth,shelf_insertion_clearance,6,0.727273,0.050913,0.090909,0.090909
1.0,proposed_action_critical_interactive_depth,transparent_container_lift,0,0.204545,0.063814,0.204545,0.136364
1.0,proposed_action_critical_interactive_depth,transparent_container_lift,1,0.250000,0.061361,0.227273,0.068182
1.0,proposed_action_critical_interactive_depth,transparent_container_lift,2,0.227273,0.065142,0.159091,0.204545
1.0,proposed_action_critical_interactive_depth,transparent_container_lift,3,0.227273,0.062376,0.159091,0.068182
1.0,proposed_action_critical_interactive_depth,transparent_container_lift,4,0.204545,0.062251,0.136364,0.159091
1.0,proposed_action_critical_interactive_depth,transparent_container_lift,5,0.181818,0.060803,0.181818,0.090909
1.0,proposed_action_critical_interactive_depth,transparent_container_lift,6,0.250000,0.063019,0.159091,0.136364
1.0,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,0,0.181818,0.057622,0.250000,0.250000
1.0,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,1,0.386364,0.059436,0.318182,0.136364
1.0,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,2,0.295455,0.055756,0.204545,0.227273
1.0,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,3,0.318182,0.057749,0.181818,0.136364
1.0,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,4,0.295455,0.056742,0.136364,0.227273
1.0,proposed_action_critical_interactive_depth,leaf_occluded_fruit_grasp,5,0.272727,0.058171,0.159091,0.250000
