method,metric,mean,ci95,n
minus_damage_model,manipulation_failure_rate,0.013020833333333332,0.0020131104817491747,10
minus_damage_model,mechanism_utility,0.6208974534319457,0.002082766038671294,10
minus_damage_model,occluded_region_rmse,0.06846574664815862,0.000714953875871923,10
minus_damage_model,planning_regret,0.46828351878472585,0.007275568455540018,10
minus_damage_model,probe_cost,0.03556760485175922,0.0012201972767680762,10
minus_damage_model,probe_damage,0.09713541666666667,0.011837803688238177,10
minus_damage_model,probe_informativeness,0.1921278775007278,0.006269904755285336,10
minus_damage_model,robust_utility,-0.09182282565686517,0.027168652106295092,10
minus_damage_model,task_success,0.5595052083333332,0.011457878384276293,10
minus_damage_model,useful_probe_precision,0.24307019142984151,0.007965816669574103,10
minus_occlusion_counterfactuals,action_critical_rmse,0.06239570802279069,0.0005145467844109834,10
minus_occlusion_counterfactuals,calibration_error,0.12468520920104738,0.0003641945885658893,10
minus_occlusion_counterfactuals,collision_boundary_f1,0.7678328624776436,0.001454246632719734,10
minus_occlusion_counterfactuals,collision_rate,0.217578125,0.005800338908005616,10
minus_occlusion_counterfactuals,manipulation_failure_rate,0.0265625,0.0029023520255290524,10
minus_occlusion_counterfactuals,mechanism_utility,0.6014603634039889,0.0018806220572318108,10
minus_occlusion_counterfactuals,occluded_region_rmse,0.0826088442464751,0.0005697733139949742,10
minus_occlusion_counterfactuals,planning_regret,0.4702658272618459,0.004873009061685017,10
minus_occlusion_counterfactuals,probe_cost,0.03545655803384758,0.0008761997823709324,10
minus_occlusion_counterfactuals,probe_damage,0.07343750000000002,0.0026685242011338472,10
minus_occlusion_counterfactuals,probe_informativeness,0.15581964021592556,0.0038179933897728477,10
minus_occlusion_counterfactuals,robust_utility,-0.07475835703853986,0.014247986668223744,10
minus_occlusion_counterfactuals,task_success,0.5608072916666667,0.009186318403956277,10
minus_occlusion_counterfactuals,useful_probe_precision,0.17974640331764286,0.0041223093754276475,10
minus_physical_probe,action_critical_rmse,0.07254655528269847,0.00014131696038147685,10
minus_physical_probe,calibration_error,0.1315222517111479,0.0001750670335508352,10
minus_physical_probe,collision_boundary_f1,0.7445395660467125,0.0005296438498512857,10
minus_physical_probe,collision_rate,0.2279947916666667,0.008145815757594469,10
minus_physical_probe,manipulation_failure_rate,0.01796875,0.0027644297349108467,10
minus_physical_probe,mechanism_utility,0.5513388436942283,0.00029649787634580355,10
minus_physical_probe,occluded_region_rmse,0.08703600341141568,0.00020688810009644802,10
minus_physical_probe,planning_regret,0.4513229936008605,0.004821302813888433,10
minus_physical_probe,probe_cost,0.0015014038571307341,0.0004109524496879339,10
minus_physical_probe,probe_damage,0.0009114583333333332,0.0008549373358245202,10
minus_physical_probe,probe_informativeness,0.011416232918400859,0.0005455262568465433,10
minus_physical_probe,robust_utility,0.040269366751756845,0.015432469890103783,10
minus_physical_probe,task_success,0.5923177083333333,0.00919734073031179,10
minus_physical_probe,useful_probe_precision,0.010008316196450264,0.00024185113475675294,10
minus_probe_cost_model,action_critical_rmse,0.046700977488614306,0.0006936203674515328,10
minus_probe_cost_model,calibration_error,0.11434301213197355,0.0004562210306987352,10
minus_probe_cost_model,collision_boundary_f1,0.8029732842018227,0.0016058142083339305,10
minus_probe_cost_model,collision_rate,0.19270833333333331,0.007806019688899566,10
minus_probe_cost_model,manipulation_failure_rate,0.0109375,0.0021250340411216773,10
minus_probe_cost_model,mechanism_utility,0.660282339666302,0.0022592480697350647,10
minus_probe_cost_model,occluded_region_rmse,0.05785195300477504,0.0007657161129324213,10
minus_probe_cost_model,planning_regret,0.4540772231337556,0.005746400107924642,10
minus_probe_cost_model,probe_cost,0.07700029843115638,0.0020756966435139797,10
minus_probe_cost_model,probe_damage,0.14322916666666669,0.010733593117830382,10
minus_probe_cost_model,probe_informativeness,0.2922235023838083,0.007437641088777571,10
minus_probe_cost_model,robust_utility,-0.08296507508010119,0.022273635714439816,10
minus_probe_cost_model,task_success,0.5864583333333334,0.00889941867639553,10
minus_probe_cost_model,useful_probe_precision,0.3713872581041125,0.009685177695371923,10
uncertainty_only_probe,action_critical_rmse,0.05584992985974093,0.0004124671761254394,10
uncertainty_only_probe,calibration_error,0.12037732123334435,0.00031519734434783147,10
uncertainty_only_probe,collision_boundary_f1,0.7821467222481755,0.0008872076976036978,10
uncertainty_only_probe,collision_rate,0.21536458333333336,0.006975694444444444,10
uncertainty_only_probe,manipulation_failure_rate,0.014583333333333334,0.0034826561980294346,10
uncertainty_only_probe,mechanism_utility,0.5635923016200427,0.0012956060982494079,10
uncertainty_only_probe,occluded_region_rmse,0.06830415578413578,0.00042271257616299926,10
uncertainty_only_probe,planning_regret,0.4811223650115509,0.005163469909316986,10
uncertainty_only_probe,probe_cost,0.06991704901216081,0.0016117082043934337,10
uncertainty_only_probe,probe_damage,0.13320312500000003,0.007198805395166401,10
uncertainty_only_probe,probe_informativeness,0.12466470964825711,0.0028980682507939075,10
uncertainty_only_probe,robust_utility,-0.14778361576511595,0.017536351169842965,10
uncertainty_only_probe,task_success,0.554296875,0.00865913346284449,10
uncertainty_only_probe,useful_probe_precision,0.08362266663097313,0.001873576527578488,10
view_only_depth_completion,action_critical_rmse,0.03157520199652125,0.00014778250573288572,10
view_only_depth_completion,calibration_error,0.1259542964799505,0.0002714592036407135,10
view_only_depth_completion,collision_boundary_f1,0.8280385517347225,0.0005153058352415754,10
view_only_depth_completion,collision_rate,0.16979166666666667,0.0074957718598862725,10
view_only_depth_completion,manipulation_failure_rate,0.0,0.0,10
view_only_depth_completion,mechanism_utility,0.5960508121919701,0.0002609028227661954,10
view_only_depth_completion,occluded_region_rmse,0.03674392815842971,0.0001581414835224657,10
view_only_depth_completion,planning_regret,0.3211150867934151,0.006649734666878615,10
view_only_depth_completion,probe_cost,0.015372741112129404,0.0002651509160876026,10
view_only_depth_completion,probe_damage,0.0009114583333333332,0.0005447102215871695,10
view_only_depth_completion,probe_informativeness,0.03657402709174725,0.0005198786746600217,10
view_only_depth_completion,robust_utility,0.36042637956547346,0.022727805446695767,10
view_only_depth_completion,task_success,0.7614583333333333,0.011057718939643387,10
view_only_depth_completion,useful_probe_precision,0.025465178134160472,0.00041195588224736683,10
